"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Uttar Pradesh","Bhadohi","2022-10-07","2022","10","2.625066894","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-08","2022","10","2.5258239","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-09","2022","10","0.0225477661","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-10","2022","10","16.2797196179","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-11","2022","10","4.3756845899","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-12","2022","10","1.7886263146","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-13","2022","10","0.2370108891","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bhadohi","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-05","2022","10","0.000436664","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-06","2022","10","3.0580885556","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-07","2022","10","14.1903711382","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-08","2022","10","5.0899797322","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-09","2022","10","56.9018730447","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-10","2022","10","61.4274425183","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-11","2022","10","5.8312419095","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-12","2022","10","1.9008599389","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-13","2022","10","6.3423E-6","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-15","2022","10","0.0004333712","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bijnor","2022-10-26","2022","10","0.0004194892","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-05","2022","10","0.1089536534","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-06","2022","10","0.0049774908","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-07","2022","10","14.033524802","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-08","2022","10","14.5422286499","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-09","2022","10","113.5978290535","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-10","2022","10","67.3094587065","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-11","2022","10","4.9776316827","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-12","2022","10","0.3571968273","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Budaun","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-05","2022","10","0.0027356855","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-06","2022","10","3.2488971959","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-07","2022","10","0.7855398738","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-08","2022","10","11.0612940438","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-09","2022","10","97.4745176302","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-10","2022","10","39.3181761135","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-11","2022","10","0.9736530473","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-12","2022","10","0.0104974195","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Bulandshahr","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-01","2022","10","1.7796697898","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-02","2022","10","0.9811817027","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-03","2022","10","0.063192017","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-04","2022","10","5.6732962979","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-05","2022","10","15.4540472234","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-06","2022","10","5.7597516233","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-07","2022","10","4.8901108193","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-08","2022","10","1.4944520573","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-09","2022","10","0.2238336441","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-10","2022","10","2.9533229723","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-11","2022","10","4.1336450549","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-12","2022","10","1.7900931827","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-13","2022","10","0.0095956254","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chandauli","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-03","2022","10","0.0140146351","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-04","2022","10","8.4467659041","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-05","2022","10","23.6635394252","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-06","2022","10","72.9957768261","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-07","2022","10","24.3604017313","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-08","2022","10","2.4410819308","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-09","2022","10","1.9566716126","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-10","2022","10","32.7692695199","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-11","2022","10","39.9836387149","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-12","2022","10","22.1759886083","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Chitrakoot","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-01","2022","10","0.4809283668","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-02","2022","10","0.0058036958","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-04","2022","10","2.8888579106","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-05","2022","10","12.104768317","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-06","2022","10","32.1356552398","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-07","2022","10","15.4942200047","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-08","2022","10","18.0394502004","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-09","2022","10","0.0003697459","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-10","2022","10","12.5813348866","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-11","2022","10","5.4447481969","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-12","2022","10","21.6365475815","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-13","2022","10","0.0005947396","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-16","2022","10","0.138767421","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-17","2022","10","0.0338597307","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-18","2022","10","0.1292267167","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-19","2022","10","0.3165953088","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-20","2022","10","0.3442921084","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-25","2022","10","0.0277706063","NRSC VIC MODEL"
"Uttar Pradesh","Deoria","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-05","2022","10","1.5140429334","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-06","2022","10","0.0009480059","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-07","2022","10","12.916081419","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-08","2022","10","40.0163273283","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-09","2022","10","103.4515199739","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-10","2022","10","37.2233567487","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-11","2022","10","3.2019124736","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-12","2022","10","0.0041437919","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etah","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-05","2022","10","1.230927536","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-06","2022","10","2.1439486224","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-07","2022","10","8.6761782314","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-08","2022","10","41.7135603752","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-09","2022","10","40.6859307672","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-10","2022","10","58.1908649282","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-11","2022","10","3.2974812583","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-12","2022","10","1.1389051743","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Etawah","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-05","2022","10","0.4345449847","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-06","2022","10","0.2259050843","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-07","2022","10","8.4233681124","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-08","2022","10","23.3239938249","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-09","2022","10","54.533565485","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-10","2022","10","61.6511986325","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-11","2022","10","0.0994571805","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-12","2022","10","0.8288482422","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Farrukhabad","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-03","2022","10","0.0001763992","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-04","2022","10","0.000390587","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-05","2022","10","8.6404452693","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-06","2022","10","48.3584029773","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-07","2022","10","13.6237367926","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-08","2022","10","10.875554347","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-09","2022","10","1.7207216851","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-10","2022","10","82.2943254461","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-11","2022","10","15.0792918995","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-12","2022","10","4.7391805707","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-13","2022","10","8.4603E-6","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Uttar Pradesh","Fatehpur","2022-10-25","2022","10","NA","NRSC VIC MODEL"
